match_key,market_key,provider,bookmaker,family,selection,price,observed_at,point,team_side,source_event_id,metadata,schema_version
soccer|bentleigh greens|boroondara eagles|2026-06-05,h2h|bentleigh greens sc||home,odds_api_io,Bet365,h2h,Bentleigh Greens SC,13.0,2026-06-05T03:06:28.865965+00:00,,home,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,h2h|draw||,odds_api_io,Bet365,h2h,Draw,8.0,2026-06-05T03:06:28.865965+00:00,,,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,h2h|boroondara eagles||away,odds_api_io,Bet365,h2h,Boroondara Eagles,1.125,2026-06-05T03:06:28.865965+00:00,,away,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""ML"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,dnb|bentleigh greens sc|0.00|home,odds_api_io,Bet365,dnb,Bentleigh Greens SC,9.0,2026-06-05T03:06:28.865965+00:00,0.0,home,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,dnb|boroondara eagles|0.00|away,odds_api_io,Bet365,dnb,Boroondara Eagles,1.04,2026-06-05T03:06:28.865965+00:00,0.0,away,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Draw No Bet"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,spreads|bentleigh greens sc|2.25|home,odds_api_io,Bet365,spreads,Bentleigh Greens SC,2.0,2026-06-05T03:06:28.865965+00:00,2.25,home,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,spreads|boroondara eagles|-2.25|away,odds_api_io,Bet365,spreads,Boroondara Eagles,1.8,2026-06-05T03:06:28.865965+00:00,-2.25,away,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Spread"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,totals|over|4.00|,odds_api_io,Bet365,totals,Over,1.875,2026-06-05T03:06:28.865965+00:00,4.0,,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,totals|under|4.00|,odds_api_io,Bet365,totals,Under,1.925,2026-06-05T03:06:28.865965+00:00,4.0,,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Totals"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bentleigh greens|boroondara eagles|2026-06-05,totals|over|2.50|,odds_api_io,Bet365,totals,Over,1.222,2026-06-05T03:06:28.865965+00:00,2.5,,68162414,"{""market_integrity"": ""safe_match_market"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_event_id"": 68162414, ""raw_market_name"": ""Goals Over/Under"", ""requested_bookmakers"": ""Bet365,Unibet""}",1
