match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|barossa united reserves|northern demons reserves|2026-05-16,day_inventory,68050524,soccer,"Australia - South Australia State League 2, Reserves",Barossa United Reserve,Northern Demons Reserve,2026-05-16T03:45:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": false, ""context_2plus_sources"": false, ""fixture_core"": true, ""form"": false, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""ready_for_model"": false, ""ready_for_publish"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-05-16.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-05-15T23:16:59.278492+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""68050524"", ""odds_api_io"": ""68050524""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68050524"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_updated_utc"": ""2026-05-16T01:17:36.736565+00:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|elizabeth downs reserves|modbury vista reserves|2026-05-16,day_inventory,68049190,soccer,"Australia - South Australia State League 2, Reserves",Modbury Vista Reserve,Elizabeth Downs SC Reserve,2026-05-16T03:45:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": false, ""context_2plus_sources"": false, ""fixture_core"": true, ""form"": false, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""ready_for_model"": false, ""ready_for_publish"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-05-16.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-05-15T23:16:59.278514+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""68050522"", ""odds_api_io"": ""68049190""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68050522"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_updated_utc"": ""2026-05-16T01:17:36.736565+00:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|petone|wellington olympic|2026-05-16,odds_api_io,69462622,soccer,New Zealand - National League,Wellington Olympic,Petone FC,2026-05-16T03:45:00+00:00,mid,"{""competition"": ""New Zealand - National League"", ""odds_api_io_id"": 69462622, ""raw_event"": {""away"": ""Petone FC"", ""awayId"": 726577, ""date"": ""2026-05-16T03:45:00Z"", ""home"": ""Wellington Olympic"", ""homeId"": 329249, ""id"": 69462622, ""league"": {""name"": ""New Zealand - National League"", ""slug"": ""new-zealand-national-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|burlington united|charlottetowne hops|2026-05-16,odds_api_io,69072290,soccer,USA - National Premier Soccer League,Burlington United FC,Charlottetowne Hops FC,2026-05-16T03:45:00+00:00,mid,"{""competition"": ""USA - National Premier Soccer League"", ""odds_api_io_id"": 69072290, ""raw_event"": {""away"": ""Charlottetowne Hops FC"", ""awayId"": 998539, ""date"": ""2026-05-16T03:45:00Z"", ""home"": ""Burlington United FC"", ""homeId"": 1245006, ""id"": 69072290, ""league"": {""name"": ""USA - National Premier Soccer League"", ""slug"": ""usa-national-premier-soccer-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|singleton strikers|toronto awaba|2026-05-16,odds_api_io,67807584,soccer,Australia - Northern NSW League One,Toronto Awaba FC,Singleton Strikers FC,2026-05-16T04:00:00+00:00,mid,"{""competition"": ""Australia - Northern NSW League One"", ""odds_api_io_id"": 67807584, ""raw_event"": {""away"": ""Singleton Strikers FC"", ""awayId"": 265511, ""date"": ""2026-05-16T04:00:00Z"", ""home"": ""Toronto Awaba FC"", ""homeId"": 431885, ""id"": 67807584, ""league"": {""name"": ""Australia - Northern NSW League One"", ""slug"": ""australia-northern-nsw-league-one""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|adamstown rosebud|charlestown azzurri|2026-05-16,odds_api_io,67807386,soccer,Australia - Northern NSW NPL,Adamstown Rosebud FC,Charlestown Azzurri FC,2026-05-16T04:00:00+00:00,mid,"{""competition"": ""Australia - Northern NSW NPL"", ""odds_api_io_id"": 67807386, ""raw_event"": {""away"": ""Charlestown Azzurri FC"", ""awayId"": 136220, ""date"": ""2026-05-16T04:00:00Z"", ""home"": ""Adamstown Rosebud FC"", ""homeId"": 136216, ""id"": 67807386, ""league"": {""name"": ""Australia - Northern NSW NPL"", ""slug"": ""australia-northern-nsw-npl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|kahibah|lambton jaffas|2026-05-16,odds_api_io,67807382,soccer,Australia - Northern NSW NPL,Lambton Jaffas FC,Kahibah FC,2026-05-16T04:00:00+00:00,mid,"{""competition"": ""Australia - Northern NSW NPL"", ""odds_api_io_id"": 67807382, ""raw_event"": {""away"": ""Kahibah FC"", ""awayId"": 431883, ""date"": ""2026-05-16T04:00:00Z"", ""home"": ""Lambton Jaffas FC"", ""homeId"": 136228, ""id"": 67807382, ""league"": {""name"": ""Australia - Northern NSW NPL"", ""slug"": ""australia-northern-nsw-npl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|melbourne victory|port melbourne sharks|2026-05-16,odds_api_io,68160554,soccer,Australia - Victoria Premier League 1,Port Melbourne Sharks,Melbourne Victory,2026-05-16T04:00:00+00:00,mid,"{""competition"": ""Australia - Victoria Premier League 1"", ""odds_api_io_id"": 68160554, ""raw_event"": {""away"": ""Melbourne Victory"", ""awayId"": 244747, ""date"": ""2026-05-16T04:00:00Z"", ""home"": ""Port Melbourne Sharks"", ""homeId"": 92935, ""id"": 68160554, ""league"": {""name"": ""Australia - Victoria Premier League 1"", ""slug"": ""australia-victoria-premier-league-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|avondale|hume city|2026-05-16,odds_api_io,68160148,soccer,"Australia - Victoria, NPL",Hume City,Avondale FC,2026-05-16T04:00:00+00:00,mid,"{""competition"": ""Australia - Victoria, NPL"", ""odds_api_io_id"": 68160148, ""raw_event"": {""away"": ""Avondale FC"", ""awayId"": 189013, ""date"": ""2026-05-16T04:00:00Z"", ""home"": ""Hume City"", ""homeId"": 92927, ""id"": 68160148, ""league"": {""name"": ""Australia - Victoria, NPL"", ""slug"": ""australia-victoria-npl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|as harima albion|orca kamogawa|2026-05-16,day_inventory,68728636,soccer,"Japan - Nadeshiko League, Div. 1, Women",AS Harima Albion,Orca Kamogawa FC,2026-05-16T04:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": false, ""context_2plus_sources"": false, ""fixture_core"": true, ""form"": false, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""ready_for_model"": false, ""ready_for_publish"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-05-16.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-05-15T23:16:59.279191+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""68728636"", ""odds_api_io"": ""68728636""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68728636"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_updated_utc"": ""2026-05-16T01:17:36.736565+00:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
