match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|eastern suburbs|gold coast knights|2026-06-13,day_inventory,71793118,soccer,Australia - U23 Queensland NPL,Gold Coast Knights FC,Eastern Suburbs,2026-06-13T05:45:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""bookmaker_backfill_source"": ""raw_offer_artifacts"", ""bookmaker_backfill_updated_at_utc"": ""2026-06-13T03:28:23.169338+00:00"", ""books_count"": 2, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""books"": [""bet365"", ""unibet""], ""books_count"": 2, ""context"": true, ""context_2plus_sources"": true, ""context_sources_count"": 1, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""form_sources_count"": 2, ""lineups"": true, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 2, ""price_confirmations"": 2, ""price_sources_count"": 2, ""ready_for_model"": true, ""ready_for_publish"": false, ""venue_referee"": true, ""weather"": false, ""xg"": true, ""xg_sources_count"": 2}, ""day_inventory_path"": "".data/day_inventory/2026-06-13.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-13T04:56:15.125222+00:00"", ""last_fixture_refresh_utc"": ""2026-06-12T21:40:54.308692+00:00"", ""last_odds_refresh_utc"": ""2026-06-13T04:56:15.125222+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-13T04:54:40.115454+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""71793118"", ""odds_api_io"": ""71793118"", ""sstats"": ""1524043""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 0, ""latest_best_confidence"": 66.28, ""latest_best_edge_pp"": 0.0, ""latest_best_ev_pct"": 0.0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""71793118"", ""latest_sources_max"": 1, ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 2, ""price_sources_count"": 2, ""source_evidence_samples"": [{""books"": 0, ""context_sources"": 1, ""odds_sources"": 0, ""source"": ""latest-match-data-coverage-matches.json""}, {""deep_ok"": true, ""detail_ok"": false, ""game_id"": ""1524043"", ""source"": ""latest-sstats-deep-inventory-enrichment.json""}], ""source_evidence_updated_utc"": ""2026-06-13T04:54:40.367036+00:00"", ""sources_count"": 1}",,spreads,Eastern Suburbs,away,away,-1.0,,Unibet,odds_api_io,59.5,57.49,56.1,,,61.74,,,market_simple_spreads,186.702,,,,market_signal,,insufficient_history,,,,,,
soccer|caboolture|gap|2026-06-13,day_inventory,67904976,soccer,"Australia - Queensland Premier League 1, Women",Caboolture FC,The Gap,2026-06-13T06:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""bookmaker_backfill_source"": ""raw_offer_artifacts"", ""bookmaker_backfill_updated_at_utc"": ""2026-06-12T21:42:37.848873+00:00"", ""books_count"": 2, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""books"": [""bet365"", ""unibet""], ""books_count"": 2, ""context"": true, ""context_2plus_sources"": false, ""fixture_core"": true, ""form"": true, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""price_confirmations"": 2, ""price_sources_count"": 2, ""ready_for_model"": true, ""ready_for_publish"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-13.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-13T04:56:15.125222+00:00"", ""last_fixture_refresh_utc"": ""2026-06-12T21:40:54.308715+00:00"", ""last_odds_refresh_utc"": ""2026-06-13T04:56:15.125222+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-13T04:54:40.115454+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""67904976"", ""odds_api_io"": ""67904976""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_best_confidence"": 53.83, ""latest_best_edge_pp"": 0.0, ""latest_best_ev_pct"": 0.0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""67904976"", ""latest_sources_max"": 1, ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 2, ""price_sources_count"": 2, ""source_evidence_samples"": [{""books"": 0, ""context_sources"": 1, ""odds_sources"": 0, ""source"": ""latest-match-data-coverage-matches.json""}], ""source_evidence_updated_utc"": ""2026-06-13T04:54:40.367036+00:00"", ""sources_count"": 1}",,totals,Меньше,under,,2.5,,Bet365,odds_api_io,27.64,24.85,22.84,,,64.38,,,market_derived_totals,32.819,,,,market_signal,,insufficient_history,,,,,,
soccer|gawler|northern demons|2026-06-13,odds_api_io,68049218,soccer,"Australia - South Australia State League 2, North",Gawler,Northern Demons,2026-06-13T06:00:00+00:00,mid,"{""competition"": ""Australia - South Australia State League 2, North"", ""odds_api_io_id"": 68049218, ""raw_event"": {""away"": ""Northern Demons"", ""awayId"": 424603, ""date"": ""2026-06-13T06:00:00Z"", ""home"": ""Gawler"", ""homeId"": 424579, ""id"": 68049218, ""league"": {""name"": ""Australia - South Australia State League 2, North"", ""slug"": ""australia-south-australia-state-league-2-north""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|nittaidai|shizuoka|2026-06-13,day_inventory,68728676,soccer,"Japan - Nadeshiko League, Div. 1, Women",Nittaidai,Shizuoka,2026-06-13T06:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""bookmaker_backfill_source"": ""raw_offer_artifacts"", ""bookmaker_backfill_updated_at_utc"": ""2026-06-12T21:42:37.848907+00:00"", ""books_count"": 3, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""coverage_repair_sources"": [""line_history""], ""day_inventory"": true, ""day_inventory_coverage"": {""books"": [""bet365"", ""betfair exchange"", ""sbobet""], ""books_count"": 3, ""context"": true, ""context_2plus_sources"": true, ""fixture_core"": true, ""form"": true, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""price_confirmations"": 3, ""price_sources_count"": 3, ""ready_for_model"": true, ""ready_for_publish"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-13.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-13T04:56:15.125222+00:00"", ""last_fixture_refresh_utc"": ""2026-06-12T21:40:54.308828+00:00"", ""last_odds_refresh_utc"": ""2026-06-13T03:26:07.902766+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-13T04:54:40.115454+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""68728676"", ""odds_api_io"": ""68728676""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_best_confidence"": 65.98, ""latest_best_edge_pp"": 0.0, ""latest_best_ev_pct"": 0.0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 1, ""latest_context_sources_max"": 1, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""68728676"", ""latest_sources_max"": 1, ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 10, ""price_sources_count"": 10, ""source_evidence_samples"": [{""books"": 0, ""context_sources"": 1, ""odds_sources"": 0, ""source"": ""latest-match-data-coverage-matches.json""}, {""bookmaker"": ""bet365"", ""captured_at_utc"": ""2026-06-12T21:40:17.037834+00:00"", ""source"": ""line_history""}, {""bookmaker"": ""betfair_exchange"", ""captured_at_utc"": ""2026-06-13T03:26:07.902766+00:00"", ""source"": ""line_history""}, {""bookmaker"": ""sbobet"", ""captured_at_utc"": ""2026-06-13T01:26:56.137114+00:00"", ""source"": ""line_history""}, {""bookmaker"": ""bet365"", ""captured_at_utc"": ""2026-06-13T01:26:56.137114+00:00"", ""source"": ""line_history""}, {""bookmaker"": ""betfair_exchange"", ""captured_at_utc"": ""2026-06-13T03:26:07.902766+00:00"", ""source"": ""line_history""}, {""bookmaker"": ""bet365"", ""captured_at_utc"": ""2026-06-12T21:40:17.037834+00:00"", ""source"": ""line_history""}, {""bookmaker"": ""betfair_exchange"", ""captured_at_utc"": ""2026-06-13T03:26:07.902766+00:00"", ""source"": ""line_history""}], ""source_evidence_updated_utc"": ""2026-06-13T04:54:40.367036+00:00"", ""sources_count"": 1}",,spreads,Shizuoka,away,away,-2.0,,Betfair Exchange,odds_api_io,98.0,97.67,97.44,,,62.45,,,market_simple_spreads,142.82,,,,market_signal,,insufficient_history,,,,,,
soccer|cooks hill united|edgeworth|2026-06-13,odds_api_io,67807420,soccer,Australia - Northern NSW NPL,Edgeworth,Cooks Hill United,2026-06-13T06:30:00+00:00,mid,"{""competition"": ""Australia - Northern NSW NPL"", ""odds_api_io_id"": 67807420, ""raw_event"": {""away"": ""Cooks Hill United"", ""awayId"": 431879, ""date"": ""2026-06-13T06:30:00Z"", ""home"": ""Edgeworth"", ""homeId"": 136222, ""id"": 67807420, ""league"": {""name"": ""Australia - Northern NSW NPL"", ""slug"": ""australia-northern-nsw-npl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Cooks Hill United,away,away,1.0,,Unibet,odds_api_io,53.24,51.3,49.84,,,67.46,,,market_simple_spreads,45.877,,,,market_signal,,insufficient_history,,,,,,
soccer|maitland|valentine|2026-06-13,odds_api_io,67807422,soccer,Australia - Northern NSW NPL,Maitland,Valentine,2026-06-13T06:30:00+00:00,mid,"{""competition"": ""Australia - Northern NSW NPL"", ""odds_api_io_id"": 67807422, ""raw_event"": {""away"": ""Valentine"", ""awayId"": 244767, ""date"": ""2026-06-13T06:30:00Z"", ""home"": ""Maitland"", ""homeId"": 191636, ""id"": 67807422, ""league"": {""name"": ""Australia - Northern NSW NPL"", ""slug"": ""australia-northern-nsw-npl""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Maitland,home,home,-1.0,,Unibet,odds_api_io,58.87,56.94,55.47,,,67.48,,,market_simple_spreads,44.571,,,,market_signal,,insufficient_history,,,,,,
soccer|casuarina reserves|garuda reserves|2026-06-13,day_inventory,70934674,soccer,"Australia - Northern Territory Premier League, Reserves",Garuda FC Reserves,Casuarina FC Reserves,2026-06-13T06:30:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 0, ""context_sources_count"": 0, ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""context"": false, ""context_2plus_sources"": false, ""fixture_core"": true, ""form"": false, ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_sources_count"": 1, ""ready_for_model"": false, ""ready_for_publish"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-13.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": null, ""last_fixture_refresh_utc"": ""2026-06-12T21:40:54.309031+00:00"", ""last_odds_refresh_utc"": null}, ""day_inventory_source_ids"": {""day_inventory"": ""70934674"", ""odds_api_io"": ""70934674""}, ""fixture_sources_count"": 1, ""independent_odds_sources_count"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""70934674"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""source_evidence_updated_utc"": ""2026-06-13T04:54:40.367036+00:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|hills brumbies|macarthurs|2026-06-13,odds_api_io,67691660,soccer,Australia - NSW League One,Macarthurs,Hills Brumbies,2026-06-13T06:30:00+00:00,mid,"{""competition"": ""Australia - NSW League One"", ""odds_api_io_id"": 67691660, ""raw_event"": {""away"": ""Hills Brumbies"", ""awayId"": 340452, ""date"": ""2026-06-13T06:30:00Z"", ""home"": ""Macarthurs"", ""homeId"": 42582, ""id"": 67691660, ""league"": {""name"": ""Australia - NSW League One"", ""slug"": ""australia-nsw-league-one""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|inter lions|northern tigers|2026-06-13,odds_api_io,67691662,soccer,Australia - NSW League One,Northern Tigers,Inter Lions FC,2026-06-13T06:30:00+00:00,mid,"{""competition"": ""Australia - NSW League One"", ""odds_api_io_id"": 67691662, ""raw_event"": {""away"": ""Inter Lions FC"", ""awayId"": 312452, ""date"": ""2026-06-13T06:30:00Z"", ""home"": ""Northern Tigers"", ""homeId"": 390314, ""id"": 67691662, ""league"": {""name"": ""Australia - NSW League One"", ""slug"": ""australia-nsw-league-one""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Northern Tigers,home,home,-1.0,,Unibet,odds_api_io,51.7,49.7,48.3,,,62.42,,,market_simple_spreads,40.326,,,,market_signal,,insufficient_history,,,,,,
soccer|barossa united|elizabeth grove|2026-06-13,odds_api_io,68049220,soccer,"Australia - South Australia State League 2, North",Elizabeth Grove,Barossa United,2026-06-13T06:30:00+00:00,mid,"{""competition"": ""Australia - South Australia State League 2, North"", ""odds_api_io_id"": 68049220, ""raw_event"": {""away"": ""Barossa United"", ""awayId"": 1319312, ""date"": ""2026-06-13T06:30:00Z"", ""home"": ""Elizabeth Grove"", ""homeId"": 1319316, ""id"": 68049220, ""league"": {""name"": ""Australia - South Australia State League 2, North"", ""slug"": ""australia-south-australia-state-league-2-north""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
