match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|libertad asuncion|olimpia|2026-04-25,odds_api_io,68042444,soccer,"Paraguay - Division de Honor, Apertura",Libertad Asuncion,Club Olimpia,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""Paraguay - Division de Honor, Apertura"", ""odds_api_io_id"": 68042444, ""raw_event"": {""away"": ""Club Olimpia"", ""awayId"": 5997, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Libertad Asuncion"", ""homeId"": 5996, ""id"": 68042444, ""league"": {""name"": ""Paraguay - Division de Honor, Apertura"", ""slug"": ""paraguay-division-de-honor-apertura""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Club Olimpia,away,away,-0.5,,Bet365,odds_api_io,58.23,55.08,54.2,,,65.32,,,xg_spread,22.372,0.751,1.574,,sstats_form,,flat,,,,,,
soccer|pachuca|pumas unam|2026-04-25,odds_api_io,66856174,soccer,"Mexico - Liga MX, Clausura",CF Pachuca,Pumas UNAM,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""Mexico - Liga MX, Clausura"", ""odds_api_io_id"": 66856174, ""raw_event"": {""away"": ""Pumas UNAM"", ""awayId"": 1933, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""CF Pachuca"", ""homeId"": 1936, ""id"": 66856174, ""league"": {""name"": ""Mexico - Liga MX, Clausura"", ""slug"": ""mexico-liga-mx-clausura""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",publishable,dnb,Pumas UNAM (0),away,,,,Bet365,odds_api_io,48.95,42.37,37.72,,,63.34,,,h2h_ensemble,39.005,1.101,1.065,,ensemble,,flat,passed_quality,69.455,,"{""applied"": true, ""delta_probability"": -0.01591, ""raw_delta_probability"": -0.02892, ""segments_used"": [""family:dnb"", ""market:dnb:away"", ""league:secondary"", ""context:ensemble"", ""bookmaker:bet365"", ""odds:2.05-2.74"", ""prob:40-45""]}",,
soccer|mazatlan|tigres uanl|2026-04-25,odds_api_io,66856176,soccer,"Mexico - Liga MX, Clausura",Tigres UANL,Mazatlan FC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""Mexico - Liga MX, Clausura"", ""odds_api_io_id"": 66856176, ""raw_event"": {""away"": ""Mazatlan FC"", ""awayId"": 1946, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Tigres UANL"", ""homeId"": 1940, ""id"": 66856176, ""league"": {""name"": ""Mexico - Liga MX, Clausura"", ""slug"": ""mexico-liga-mx-clausura""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,3.5,,Bet365,odds_api_io,70.64,59.59,51.68,,,64.11,,,xg_total,44.696,1.174,0.947,,ensemble,,flat,,,,,,
soccer|hartford athletic|rhode island|2026-04-25,odds_api_io,70825602,soccer,USA - USL League One Cup,Hartford Athletic,Rhode Island FC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 70825602, ""raw_event"": {""away"": ""Rhode Island FC"", ""awayId"": 1092285, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Hartford Athletic"", ""homeId"": 538327, ""id"": 70825602, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Rhode Island FC,away,away,-0.25,,Bet365,odds_api_io,58.82,51.3,49.38,,,57.46,,,xg_spread,22.862,0.778,1.66,,sstats_form,,low_sample,,,,,,
soccer|chattanooga red wolves|corpus christi|2026-04-25,odds_api_io,67843960,soccer,USA - USL League One Cup,Chattanooga Red Wolves SC,Corpus Christi FC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 67843960, ""raw_event"": {""away"": ""Corpus Christi FC"", ""awayId"": 434122, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Chattanooga Red Wolves SC"", ""homeId"": 538315, ""id"": 67843960, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,2.5,,Bet365,odds_api_io,55.02,49.45,48.03,,,57.22,,,xg_total,14.978,1.397,1.078,,sstats_form,,low_sample,,,,,,
soccer|indy eleven|union omaha|2026-04-25,odds_api_io,67843962,soccer,USA - USL League One Cup,Indy Eleven,Union Omaha SC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 67843962, ""raw_event"": {""away"": ""Union Omaha SC"", ""awayId"": 668761, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Indy Eleven"", ""homeId"": 148992, ""id"": 67843962, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,dnb,Union Omaha SC (0),away,,,,Bet365,odds_api_io,50.14,37.1,33.73,,,58.51,,,h2h_ensemble,22.283,1.534,1.542,,sstats_form,,low_sample,,,,,,
soccer|forward madison|lexington|2026-04-25,odds_api_io,67843968,soccer,USA - USL League One Cup,Lexington SC,Forward Madison FC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 67843968, ""raw_event"": {""away"": ""Forward Madison FC"", ""awayId"": 538317, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Lexington SC"", ""homeId"": 980885, ""id"": 67843968, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Lexington SC,home,home,-1.0,,Bet365,odds_api_io,56.45,52.86,51.95,,,56.97,,,xg_spread,19.27,1.753,1.108,,sstats_form,,low_sample,,,,,,
soccer|fort wayne|louisville city|2026-04-25,odds_api_io,67843970,soccer,USA - USL League One Cup,Louisville City FC,Fort Wayne FC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 67843970, ""raw_event"": {""away"": ""Fort Wayne FC"", ""awayId"": 677609, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Louisville City FC"", ""homeId"": 206011, ""id"": 67843970, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,3.25,,Bet365,odds_api_io,75.24,56.77,51.97,,,58.85,,,xg_total,25.583,1.614,0.91,,sstats_form,,low_sample,,,,,,
soccer|greenville triumph|pittsburgh riverhounds|2026-04-25,odds_api_io,67843972,soccer,USA - USL League One Cup,Pittsburgh Riverhounds,Greenville Triumph SC,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 67843972, ""raw_event"": {""away"": ""Greenville Triumph SC"", ""awayId"": 538319, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Pittsburgh Riverhounds"", ""homeId"": 23635, ""id"": 67843972, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Pittsburgh Riverhounds,home,home,-1.0,,Bet365,odds_api_io,52.92,51.1,50.63,,,56.75,,,xg_spread,17.795,1.713,1.421,,sstats_form,,low_sample,,,,,,
soccer|portland hearts of pine|westchester|2026-04-25,odds_api_io,67843974,soccer,USA - USL League One Cup,Westchester SC,Portland Hearts of Pine,2026-04-25T23:00:00+00:00,mid,"{""competition"": ""USA - USL League One Cup"", ""odds_api_io_id"": 67843974, ""raw_event"": {""away"": ""Portland Hearts of Pine"", ""awayId"": 1218559, ""date"": ""2026-04-25T23:00:00Z"", ""home"": ""Westchester SC"", ""homeId"": 1218563, ""id"": 67843974, ""league"": {""name"": ""USA - USL League One Cup"", ""slug"": ""usa-usl-league-one-cup""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,2.75,,Bet365,odds_api_io,64.98,54.12,51.32,,,58.24,,,xg_total,20.16,1.231,1.273,,sstats_form,,low_sample,,,,,,
