report_date,prediction_id,fingerprint,published_at,published_at_local,published_date_local,telegram_sent,match_key,sport_key,league_name,home_team,away_team,commence_time_utc,commence_time_local,family,selection,selection_key,team_side,point,odds,stake_amount,status,result,is_hit,pnl,roi_pct,final_score,final_home_goals,final_away_goals,settled_at,settlement_source,settlement_note,settlement_result_orientation,settlement_attempt_at,settlement_attempt_reason,settlement_grade_issue,settlement_match_failure,settlement_match_threshold,settlement_best_score,settlement_best_source,settlement_best_status,settlement_best_event,settlement_best_scoreline,settlement_matched_via,settlement_manual_note,model_probability_pct,adjusted_probability_pct,market_probability_pct,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,publication_score,expected_home,expected_away,total_xg,selected_bookmaker,selected_source,context_source,context_sources,context_confidence,context_mode,market_movement,best_vs_consensus_edge_pct,consensus_dispersion_pct,match_tier,quality_status,quality_score,quality_reasons
2026-04-09,soccer|cerro porteno|sporting cristal|2026-04-09|totals|Больше|2.5|2026-04-09T02:00:00+00:00,soccer|cerro porteno|sporting cristal|2026-04-09|totals|Больше|2.5|2026-04-09T02:00:00+00:00,2026-04-08T22:10:51.742669+00:00,2026-04-09T01:10:51.742669+03:00,2026-04-09,True,soccer|cerro porteno|sporting cristal|2026-04-09,soccer,International Clubs - Copa Libertadores,Sporting Cristal,Cerro Porteno,2026-04-09T02:00:00+00:00,2026-04-09T05:00:00+03:00,totals,Больше,over,,2.5,2.32,60.0,lost,lost,False,-60.0,-100.0,1:0,1.0,0.0,2026-04-09T16:15:44.977821+00:00,manual_override,Sporting Cristal 1:0 Cerro Porteno,,,,,,,,,,,,,,78.12,57.51,41.15,16.366,33.434,71.0,2,1,xg_total,79.089,2.926,1.21,4.136,Unibet,odds_api_io,ensemble,,64.2,team_form,flat,1.594,1.341,mid,,,
2026-04-10,soccer|pfc dobrudzha dobrich|spartak 1918 varna|2026-04-10|totals|under||2.25|2026-04-10T10:00:00+00:00,soccer|pfc dobrudzha dobrich|spartak 1918 varna|2026-04-10|totals|under||2.25|2026-04-10T10:00:00+00:00,2026-04-09T16:16:32.862751+00:00,2026-04-09T19:16:32.862751+03:00,2026-04-09,True,soccer|pfc dobrudzha dobrich|spartak 1918 varna|2026-04-10,soccer,Bulgaria - Parva Liga,FK Spartak 1918 Varna,PFC Dobrudzha Dobrich,2026-04-10T10:00:00+00:00,2026-04-10T13:00:00+03:00,totals,Меньше,under,,2.25,1.775,50.0,won,won,True,38.74,77.48,1:0,1.0,0.0,2026-04-10T13:19:21.937493+00:00,api_football,FK Spartak 1918 Varna 1:0 PFC Dobrudzha Dobrich,direct,2026-04-10T13:19:21.937493+00:00,settled,,,,103.14,api_football,FT,Spartak Varna vs Dobrudzha,1:0,,,89.49,63.36,53.29,10.074,12.471,59.14,1,1,xg_total,40.533,0.434,0.693,1.127,Bet365,odds_api_io,bzzoiro_predictions,,62.72,bzzoiro_prediction,insufficient_history,0.0,0.0,mid,,,
2026-04-10,soccer|pfc dobrudzha dobrich|spartak 1918 varna|2026-04-10|totals|under||2.5|2026-04-10T10:00:00+00:00,soccer|pfc dobrudzha dobrich|spartak 1918 varna|2026-04-10|totals|under||2.5|2026-04-10T10:00:00+00:00,2026-04-10T06:52:43.406347+00:00,2026-04-10T09:52:43.406347+03:00,2026-04-10,True,soccer|pfc dobrudzha dobrich|spartak 1918 varna|2026-04-10,soccer,Bulgaria - Parva Liga,FK Spartak 1918 Varna,PFC Dobrudzha Dobrich,2026-04-10T10:00:00+00:00,2026-04-10T13:00:00+03:00,totals,Меньше,under,,2.5,1.615,11.0,won,won,True,6.76,61.45,1:0,1.0,0.0,2026-04-10T13:19:21.937493+00:00,api_football,FK Spartak 1918 Varna 1:0 PFC Dobrudzha Dobrich,direct,2026-04-10T13:19:21.937493+00:00,settled,,,,103.14,api_football,FT,Spartak Varna vs Dobrudzha,1:0,,,71.8,64.24,58.45,5.787,3.743,68.51,2,1,xg_total,29.699,0.653,1.194,1.847,Bet365,odds_api_io,bzzoiro,"[""bzzoiro""]",68.44,,insufficient_history,1.4,1.775,mid,,,
2026-04-10,soccer|cska 1948|pofc botev vratsa|2026-04-10|totals|under||2.5|2026-04-10T12:30:00+00:00,soccer|cska 1948|pofc botev vratsa|2026-04-10|totals|under||2.5|2026-04-10T12:30:00+00:00,2026-04-10T08:54:07.859356+00:00,2026-04-10T11:54:07.859356+03:00,2026-04-10,True,soccer|cska 1948|pofc botev vratsa|2026-04-10,soccer,Bulgaria - Parva Liga,FC CSKA 1948,POFC Botev Vratsa,2026-04-10T12:30:00+00:00,2026-04-10T15:30:00+03:00,totals,Меньше,under,,2.5,1.78,10.0,won,won,True,7.8,78.0,1:0,1.0,0.0,2026-04-10T15:46:46.145391+00:00,api_football,FC CSKA 1948 1:0 POFC Botev Vratsa,direct,2026-04-10T15:46:46.145391+00:00,settled,,,,110.48,api_football,FT,CSKA 1948 vs Botev Vratsa,1:0,,,66.5,58.28,52.79,5.491,3.738,59.55,2,1,xg_total,27.556,1.471,0.572,2.043,Unibet,odds_api_io,bzzoiro,"[""bzzoiro""]",48.0,,insufficient_history,0.878,0.963,mid,,,
2026-04-13,soccer|afk csikszereda miercurea ciuc|metaloglobus bucuresti|2026-04-13|totals|under||2.5|2026-04-13T12:30:00+00:00,soccer|afk csikszereda miercurea ciuc|metaloglobus bucuresti|2026-04-13|totals|under||2.5|2026-04-13T12:30:00+00:00,2026-04-13T07:42:12.931372+00:00,2026-04-13T10:42:12.931372+03:00,2026-04-13,True,soccer|afk csikszereda miercurea ciuc|metaloglobus bucuresti|2026-04-13,soccer,Romania - Superliga,Metaloglobus Bucuresti,AFK Csikszereda Miercurea Ciuc,2026-04-13T12:30:00+00:00,2026-04-13T15:30:00+03:00,totals,Меньше,under,,2.5,1.75,12.0,pending,pending,,,,,,,,,,,2026-04-18T12:03:16.352337+00:00,no_match,,no_positive_candidate,70.0,,,,,,,,66.77,59.79,54.72,5.065,4.627,64.98,2,1,xg_total,29.96,1.4,1.2,2.6,Bet365,odds_api_io,ensemble,,56.17,bzzoiro_prediction,insufficient_history,2.645,3.098,mid,passed_quality,70.917,
2026-04-16,soccer|tallinn|viimsi jk|2026-04-16|totals|under||2.5|2026-04-16T16:30:00+00:00,soccer|tallinn|viimsi jk|2026-04-16|totals|under||2.5|2026-04-16T16:30:00+00:00,2026-04-16T14:56:27.060408+00:00,2026-04-16T17:56:27.060408+03:00,2026-04-16,True,soccer|tallinn|viimsi jk|2026-04-16,soccer,Estonia - Esiliiga,Viimsi JK,FC Tallinn,2026-04-16T16:30:00+00:00,2026-04-16T19:30:00+03:00,totals,Меньше,under,,2.5,3.25,12.0,lost,lost,False,-12.0,-100.0,5:1,5.0,1.0,2026-04-18T14:04:30.792937+00:00,sstats,Viimsi JK 5:1 FC Tallinn,direct,2026-04-18T14:04:30.792937+00:00,settled,,,,116.94,sstats,Finished,Viimsi vs FC Tallinn,5:1,,,61.67,35.02,33.39,1.625,13.808,66.89,2,1,xg_total,66.943,1.832,0.39,2.222,Bet365,odds_api_io,sstats,,68.0,,flat,19.275,12.149,mid,passed_quality_emergency,76.595,"[""quality_emergency_publish""]"
2026-04-17,soccer|cr flamengo rj|independiente medellin|2026-04-17|totals|under||2.5|2026-04-17T00:30:00+00:00,soccer|cr flamengo rj|independiente medellin|2026-04-17|totals|under||2.5|2026-04-17T00:30:00+00:00,2026-04-16T18:08:43.938394+00:00,2026-04-16T21:08:43.938394+03:00,2026-04-16,True,soccer|cr flamengo rj|independiente medellin|2026-04-17,soccer,International Clubs - Copa Libertadores,CR Flamengo RJ,Independiente Medellin,2026-04-17T00:30:00+00:00,2026-04-17T03:30:00+03:00,totals,Меньше,under,,2.5,2.23,13.0,lost,lost,False,-13.0,-100.0,4:1,4.0,1.0,2026-04-18T06:10:38.974651+00:00,football_data,CR Flamengo RJ 4:1 Independiente Medellin,direct,2026-04-18T06:10:38.974651+00:00,settled,,,,122.4,football_data,FINISHED,CR Flamengo vs CD Independiente Medellín,4:1,,,75.95,48.75,42.54,6.207,8.713,62.69,2,1,xg_total,55.252,1.597,0.77,2.367,Unibet,odds_api_io,ensemble,,54.28,bzzoiro_prediction,flat,0.7,0.611,mid,passed_quality_emergency,77.916,"[""quality_emergency_publish""]"
2026-04-17,soccer|manningham united blues|melbourne knights|2026-04-17|totals|under||3.5|2026-04-17T10:30:00+00:00,soccer|manningham united blues|melbourne knights|2026-04-17|totals|under||3.5|2026-04-17T10:30:00+00:00,2026-04-17T07:31:25.861870+00:00,2026-04-17T10:31:25.861870+03:00,2026-04-17,True,soccer|manningham united blues|melbourne knights|2026-04-17,soccer,Australia - Victoria Premier League 1,Melbourne Knights,Manningham United Blues,2026-04-17T10:30:00+00:00,2026-04-17T13:30:00+03:00,totals,Меньше,under,,3.5,1.85,18.0,won,won,True,15.3,85.0,0:0,0.0,0.0,2026-04-18T14:04:30.792937+00:00,sstats,Melbourne Knights 0:0 Manningham United Blues,direct,2026-04-18T14:04:30.792937+00:00,settled,,,,106.0,sstats,Finished,Melbourne Knights vs Manningham United Blues,0:0,,,67.16,58.48,51.96,6.516,8.179,67.19,2,1,xg_total,39.355,1.584,1.23,2.814,Bet365,odds_api_io,ensemble,,60.47,team_form,flat,3.387,3.749,mid,passed_quality,83.802,
2026-04-17,soccer|pfc cska sofia 2|sevlievo|2026-04-17|totals|under||2.5|2026-04-17T14:00:00+00:00,soccer|pfc cska sofia 2|sevlievo|2026-04-17|totals|under||2.5|2026-04-17T14:00:00+00:00,2026-04-17T10:13:58.287861+00:00,2026-04-17T13:13:58.287861+03:00,2026-04-17,True,soccer|pfc cska sofia 2|sevlievo|2026-04-17,soccer,Bulgaria - Vtora Liga,PFC CSKA SOFIA II,FK Sevlievo,2026-04-17T14:00:00+00:00,2026-04-17T17:00:00+03:00,totals,Меньше,under,,2.5,2.0,13.0,lost,lost,False,-13.0,-100.0,6:1,6.0,1.0,2026-04-18T14:04:30.792937+00:00,sstats,PFC CSKA SOFIA II 6:1 FK Sevlievo,direct,2026-04-18T14:04:30.792937+00:00,settled,,,,110.48,sstats,Finished,CSKA Sofia II vs Sevlievo,6:1,,,74.8,53.56,47.51,6.051,7.115,67.63,2,1,xg_total,34.429,0.689,1.046,1.735,Bet365,odds_api_io,sstats_form,,65.0,team_form,insufficient_history,2.844,2.91,mid,passed_quality_emergency,75.941,"[""quality_emergency_publish""]"
2026-04-17,soccer|al nahda|sohar|2026-04-17|totals|under||2|2026-04-17T16:20:00+00:00,soccer|al nahda|sohar|2026-04-17|totals|under||2|2026-04-17T16:20:00+00:00,2026-04-17T14:23:01.308663+00:00,2026-04-17T17:23:01.308663+03:00,2026-04-17,True,soccer|al nahda|sohar|2026-04-17,soccer,Oman - Omani League,Sohar,Al Nahda,2026-04-17T16:20:00+00:00,2026-04-17T19:20:00+03:00,totals,Меньше,under,,2.0,2.0,19.0,lost,lost,False,-19.0,-100.0,1:2,1.0,2.0,2026-04-18T14:04:30.792937+00:00,sstats,Sohar 1:2 Al Nahda,direct,2026-04-18T14:04:30.792937+00:00,settled,,,,106.0,sstats,Finished,Sohar vs Al-Nahda,1:2,,,84.54,55.12,47.37,7.749,10.234,60.24,1,1,xg_total,35.812,0.604,0.746,1.35,Bet365,odds_api_io,sstats_form,,65.0,team_form,insufficient_history,0.0,0.0,mid,passed_quality_emergency,74.505,"[""quality_emergency_publish""]"
2026-04-17,soccer|racing santander|real sociedad san sebastian b|2026-04-17|totals|under||2.5|2026-04-17T18:30:00+00:00,soccer|racing santander|real sociedad san sebastian b|2026-04-17|totals|under||2.5|2026-04-17T18:30:00+00:00,2026-04-17T17:51:41.593310+00:00,2026-04-17T20:51:41.593310+03:00,2026-04-17,True,soccer|racing santander|real sociedad san sebastian b|2026-04-17,soccer,Spain - LaLiga 2,Real Sociedad San Sebastian B,Racing Santander,2026-04-17T18:30:00+00:00,2026-04-17T21:30:00+03:00,totals,Меньше,under,,2.5,2.5,28.0,lost,lost,False,-28.0,-100.0,1:3,1.0,3.0,2026-04-18T14:04:30.792937+00:00,sstats,Real Sociedad San Sebastian B 1:3 Racing Santander,direct,2026-04-18T14:04:30.792937+00:00,settled,,,,110.48,sstats,Finished,Real Sociedad II vs Racing Santander,1:3,,,72.03,52.71,37.68,15.035,31.778,69.64,2,1,xg_total,74.352,0.738,1.1,1.838,Bet365,odds_api_io,ensemble,,61.69,ensemble,insufficient_history,1.408,1.152,mid,passed_quality_emergency,100.0,"[""quality_emergency_publish""]"
2026-04-18,soccer|caboolture|saint george willawong|2026-04-18|totals|under||3.5|2026-04-18T07:00:00+00:00,soccer|caboolture|saint george willawong|2026-04-18|totals|under||3.5|2026-04-18T07:00:00+00:00,2026-04-18T06:17:39.922473+00:00,2026-04-18T09:17:39.922473+03:00,2026-04-18,True,soccer|caboolture|saint george willawong|2026-04-18,soccer,Australia - Queensland Premier League 1,Caboolture FC,St George Willawong FC,2026-04-18T07:00:00+00:00,2026-04-18T10:00:00+03:00,totals,Меньше,under,,3.5,1.875,12.0,won,won,True,10.5,87.5,1:1,1.0,1.0,2026-04-19T06:50:47.175317+00:00,sstats,Caboolture FC 1:1 St George Willawong FC,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,106.0,sstats,Finished,Caboolture vs St George Willawong,1:1,,,63.26,56.35,51.15,5.2,5.662,67.44,2,1,xg_total,34.302,1.712,1.246,2.958,Bet365,odds_api_io,ensemble,,61.75,team_form,insufficient_history,3.192,3.485,mid,passed_quality,78.934,
2026-04-18,soccer|ipswich knights|north lakes united|2026-04-18|totals|under||2.5|2026-04-18T09:00:00+00:00,soccer|ipswich knights|north lakes united|2026-04-18|totals|under||2.5|2026-04-18T09:00:00+00:00,2026-04-18T08:20:36.268891+00:00,2026-04-18T11:20:36.268891+03:00,2026-04-18,True,soccer|ipswich knights|north lakes united|2026-04-18,soccer,Australia - Queensland Premier League 3 Metro,North Lakes United,Ipswich Knights,2026-04-18T09:00:00+00:00,2026-04-18T12:00:00+03:00,totals,Меньше,under,,2.5,3.5,18.0,lost,lost,False,-18.0,-100.0,1:2,1.0,2.0,2026-04-19T06:50:47.175317+00:00,sstats,North Lakes United 1:2 Ipswich Knights,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,99.89,sstats,Finished,North Star vs Ipswich,1:2,,,74.18,35.67,26.85,8.817,24.85,61.63,1,1,xg_total,56.657,0.665,1.093,1.758,Bet365,odds_api_io,ensemble,,62.98,team_form,low_sample,0.0,0.0,mid,passed_quality_emergency,96.524,"[""quality_emergency_publish""]"
2026-04-18,soccer|perth glory|sydney|2026-04-18|totals|under||3.25|2026-04-18T09:35:00+00:00,soccer|perth glory|sydney|2026-04-18|totals|under||3.25|2026-04-18T09:35:00+00:00,2026-04-18T08:10:17.754011+00:00,2026-04-18T11:10:17.754011+03:00,2026-04-18,True,soccer|perth glory|sydney|2026-04-18,soccer,Australia - A-League,Sydney FC,Perth Glory FC,2026-04-18T09:35:00+00:00,2026-04-18T12:35:00+03:00,totals,Меньше,under,,3.25,1.85,21.0,won,won,True,17.86,85.05,0:0,0.0,0.0,2026-04-19T06:50:47.175317+00:00,sstats,Sydney FC 0:0 Perth Glory FC,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,106.0,sstats,Finished,Sydney vs Perth Glory,0:0,,,67.4,59.17,52.96,6.218,9.471,67.67,2,1,xg_total,38.101,1.42,1.375,2.795,Bet365,odds_api_io,ensemble,,61.75,team_form,insufficient_history,4.941,5.47,mid,passed_quality,79.122,
