match_key,provider,kind,observed_at,effective_at,freshness_sec,confidence,metrics,payload,details,provenance_hash,schema_version
soccer|azzurri united|casuarina|2026-06-12,sstats,xg_form,2026-06-12T03:08:57.673346+00:00,,,64.2,"{""away_win_probability"": 0.5257, ""expected_away"": 1.571, ""expected_home"": 0.597, ""home_win_probability"": 0.1998}","{""away_recent"": [{""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Union Brescia"", ""opponent_key"": ""union brescia"", ""start"": ""2026-05-20T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Renate"", ""opponent_key"": ""renate"", ""start"": ""2026-05-13T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 1.0, ""goals_for"": 5.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Cosenza"", ""opponent_key"": ""cosenza"", ""start"": ""2026-05-06T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}], ""home_recent"": [{""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""I-League - 2nd Division"", ""opponent"": ""Delhi FC"", ""opponent_key"": ""delhi"", ""start"": ""2026-05-15T10:00:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}, {""goals_against"": 0.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""I-League - 2nd Division"", ""opponent"": ""Sudeva"", ""opponent_key"": ""sudeva"", ""start"": ""2026-05-09T09:30:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""I-League - 2nd Division"", ""opponent"": ""Karbi Anglong Morning Star FC"", ""opponent_key"": ""karbi anglong morning star"", ""start"": ""2026-05-02T09:30:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""I-League - 2nd Division"", ""opponent"": ""SC Bengaluru"", ""opponent_key"": ""bengaluru"", ""start"": ""2026-04-14T10:30:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 0.333, ""away_goals_for_avg"": 2.667, ""away_recent_count"": 3, ""away_team_key"": ""casarano"", ""home_goals_against_avg"": 1.0, ""home_goals_for_avg"": 0.75, ""home_recent_count"": 4, ""home_team_key"": ""united"", ""league_overlap_count"": 0, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",c541f328b5db38efd4a9cb3e90039272965907ad,1
soccer|azzurri united|casuarina|2026-06-12,weather,weather,2026-06-12T03:08:57.673346+00:00,,,65.0,"{""away_win_probability"": 0.5257, ""expected_away"": 1.44532, ""expected_home"": 0.54924, ""home_win_probability"": 0.1998, ""weather_adjustment_applied"": true, ""weather_adjustment_reasons"": [""severe_wind""], ""weather_away_team"": ""Casuarina FC"", ""weather_city"": ""United Downs"", ""weather_condition"": ""Cloudy"", ""weather_context_applied"": true, ""weather_country"": ""United Kingdom"", ""weather_home_team"": ""Azzurri United FC"", ""weather_precip_mm"": 0.0, ""weather_query"": ""Azzurri United FC"", ""weather_source"": ""weatherapi"", ""weather_temp_c"": 16.7, ""weather_total_factor"": 0.92, ""weather_wind_kph"": 28.8}","{""away_recent"": [{""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Union Brescia"", ""opponent_key"": ""union brescia"", ""start"": ""2026-05-20T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Renate"", ""opponent_key"": ""renate"", ""start"": ""2026-05-13T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 1.0, ""goals_for"": 5.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Cosenza"", ""opponent_key"": ""cosenza"", ""start"": ""2026-05-06T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}], ""home_recent"": [{""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""I-League - 2nd Division"", ""opponent"": ""Delhi FC"", ""opponent_key"": ""delhi"", ""start"": ""2026-05-15T10:00:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}, {""goals_against"": 0.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""I-League - 2nd Division"", ""opponent"": ""Sudeva"", ""opponent_key"": ""sudeva"", ""start"": ""2026-05-09T09:30:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""I-League - 2nd Division"", ""opponent"": ""Karbi Anglong Morning Star FC"", ""opponent_key"": ""karbi anglong morning star"", ""start"": ""2026-05-02T09:30:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""I-League - 2nd Division"", ""opponent"": ""SC Bengaluru"", ""opponent_key"": ""bengaluru"", ""start"": ""2026-04-14T10:30:00+00:00"", ""team"": ""United"", ""team_key"": ""united""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 0.333, ""away_goals_for_avg"": 2.667, ""away_recent_count"": 3, ""away_team_key"": ""casarano"", ""home_goals_against_avg"": 1.0, ""home_goals_for_avg"": 0.75, ""home_recent_count"": 4, ""home_team_key"": ""united"", ""league_overlap_count"": 0, ""merged_sources"": [""sstats_form""], ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form"", ""weather_adjustment_applied"": true, ""weather_adjustment_reasons"": [""severe_wind""], ""weather_away_team"": ""Casuarina FC"", ""weather_city"": ""United Downs"", ""weather_condition"": ""Cloudy"", ""weather_context_applied"": true, ""weather_country"": ""United Kingdom"", ""weather_home_team"": ""Azzurri United FC"", ""weather_precip_mm"": 0.0, ""weather_query"": ""Azzurri United FC"", ""weather_source"": ""weatherapi"", ""weather_temp_c"": 16.7, ""weather_total_factor"": 0.92, ""weather_wind_kph"": 28.8}",449f857b87b9f57f22e87496ed31a114c98adb1a,1
soccer|ceske budejovice|viktoria plzen|2026-06-12,sstats,xg_form,2026-06-12T03:08:57.673346+00:00,,,65.0,"{""away_win_probability"": 0.4369, ""expected_away"": 2.259, ""expected_home"": 2.092, ""home_win_probability"": 0.4046}","{""away_recent"": [{""goals_against"": 1.0, ""goals_for"": 5.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Slovácko U19"", ""opponent_key"": ""slovacko"", ""start"": ""2026-06-06T11:45:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 1.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Pardubice U19"", ""opponent_key"": ""pardubice"", ""start"": ""2026-05-30T09:00:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Slovan Liberec U19"", ""opponent_key"": ""slovan liberec"", ""start"": ""2026-05-23T09:00:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Zbrojovka Brno U19"", ""opponent_key"": ""zbrojovka brno"", ""start"": ""2026-05-16T11:00:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 3.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Slavia Praha U19"", ""opponent_key"": ""slavia praha"", ""start"": ""2026-05-08T08:30:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Dukla Praha U19"", ""opponent_key"": ""dukla praha"", ""start"": ""2026-05-02T09:00:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 2.0, ""goals_for"": 2.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Hradec Králové U19"", ""opponent_key"": ""hradec kralove"", ""start"": ""2026-04-25T09:00:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Mladá Boleslav U19"", ""opponent_key"": ""mlada boleslav"", ""start"": ""2026-04-18T09:00:00+00:00"", ""team"": ""Viktoria Plzeň U19"", ""team_key"": ""viktoria plzen""}], ""home_recent"": [{""goals_against"": 1.0, ""goals_for"": 4.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Baník Ostrava U19"", ""opponent_key"": ""banik ostrava"", ""start"": ""2026-06-06T11:00:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 2.0, ""goals_for"": 4.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Karviná U19"", ""opponent_key"": ""karvina"", ""start"": ""2026-05-30T09:00:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 4.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Sigma Olomouc U19"", ""opponent_key"": ""sigma olomouc"", ""start"": ""2026-05-23T09:00:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 2.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Vysočina Jihlava U19"", ""opponent_key"": ""vysocina jihlava"", ""start"": ""2026-05-16T13:15:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 4.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Zlín U19"", ""opponent_key"": ""zlin"", ""start"": ""2026-05-08T11:30:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 2.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Sparta Praha U19"", ""opponent_key"": ""sparta praha"", ""start"": ""2026-05-01T09:00:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 2.0, ""goals_for"": 5.0, ""home"": true, ""league"": ""1. Liga U19"", ""opponent"": ""Slovácko U19"", ""opponent_key"": ""slovacko"", ""start"": ""2026-04-25T11:00:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""1. Liga U19"", ""opponent"": ""Pardubice U19"", ""opponent_key"": ""pardubice"", ""start"": ""2026-04-18T09:30:00+00:00"", ""team"": ""České Budějovice U19"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 4.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""FNL"", ""opponent"": ""Zbrojovka Brno"", ""opponent_key"": ""zbrojovka brno"", ""start"": ""2026-05-23T12:00:00+00:00"", ""team"": ""České Budějovice"", ""team_key"": ""ceske budejovice""}, {""goals_against"": 2.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""FNL"", ""opponent"": ""Chrudim"", ""opponent_key"": ""chrudim"", ""start"": ""2026-05-16T15:00:00+00:00"", ""team"": ""České Budějovice"", ""team_key"": ""ceske budejovice""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 1.125, ""away_goals_for_avg"": 2.0, ""away_recent_count"": 8, ""away_team_key"": ""viktoria plzen"", ""home_goals_against_avg"": 2.5, ""home_goals_for_avg"": 2.4, ""home_recent_count"": 10, ""home_team_key"": ""ceske budejovice"", ""league_overlap_count"": 16, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",2ce0c02b9374925d0e7f1c0b85c0529df4bf8ea9,1
soccer|darwin olympic|garuda|2026-06-12,sstats,xg_form,2026-06-12T03:08:57.673346+00:00,,,64.2,"{""away_win_probability"": 0.4781, ""expected_away"": 1.891, ""expected_home"": 1.244, ""home_win_probability"": 0.3146}","{""away_recent"": [{""goals_against"": 2.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Liga 2"", ""opponent"": ""PSS Sleman"", ""opponent_key"": ""pss sleman"", ""start"": ""2026-05-09T12:00:00+00:00"", ""team"": ""Garudayaksa"", ""team_key"": ""garudayaksa""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""Liga 2"", ""opponent"": ""Persikad Depok FC"", ""opponent_key"": ""persikad depok"", ""start"": ""2026-05-02T08:30:00+00:00"", ""team"": ""Garudayaksa"", ""team_key"": ""garudayaksa""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Liga 2"", ""opponent"": ""Sriwijaya FC"", ""opponent_key"": ""sriwijaya"", ""start"": ""2026-04-25T08:30:00+00:00"", ""team"": ""Garudayaksa"", ""team_key"": ""garudayaksa""}], ""home_recent"": [{""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Ykkösliiga"", ""opponent"": ""EIF"", ""opponent_key"": ""eif"", ""start"": ""2026-06-06T13:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 0.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Ykkösliiga"", ""opponent"": ""JäPS"", ""opponent_key"": ""japs"", ""start"": ""2026-05-22T15:30:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 3.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Suomen Cup"", ""opponent"": ""Lahti"", ""opponent_key"": ""lahti"", ""start"": ""2026-05-13T15:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 3.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Ykkösliiga"", ""opponent"": ""PK-35"", ""opponent_key"": ""pk 35"", ""start"": ""2026-05-07T16:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 0.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Ykkösliiga"", ""opponent"": ""Haka"", ""opponent_key"": ""haka"", ""start"": ""2026-05-02T13:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 3.0, ""goals_for"": 5.0, ""home"": false, ""league"": ""Suomen Cup"", ""opponent"": ""JPS"", ""opponent_key"": ""jps"", ""start"": ""2026-04-28T16:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 0.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Ykkösliiga"", ""opponent"": ""Klubi-04"", ""opponent_key"": ""klubi 04"", ""start"": ""2026-04-24T16:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}, {""goals_against"": 1.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Suomen Cup"", ""opponent"": ""JIPPO"", ""opponent_key"": ""jippo"", ""start"": ""2026-04-14T15:00:00+00:00"", ""team"": ""MP"", ""team_key"": ""mp""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 1.0, ""away_goals_for_avg"": 2.667, ""away_recent_count"": 3, ""away_team_key"": ""garudayaksa"", ""home_goals_against_avg"": 1.375, ""home_goals_for_avg"": 1.625, ""home_recent_count"": 8, ""home_team_key"": ""mp"", ""league_overlap_count"": 0, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",6d5726ae467768b776ccc7d66e3cb1bc3f388eab,1
