match_key,market_key,family,selection,point,team_side,best_price,consensus_fair_odds,books,sources,snapshots_count,dispersion_pct,steam_score
soccer|cr brasil|goianiense|2026-06-12,h2h|ac goianiense||home,h2h,AC Goianiense,,home,2.21,2.1897,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",4,1.263,
soccer|cr brasil|goianiense|2026-06-12,h2h|draw||,h2h,Draw,,,3.35,3.1898,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",4,3.706,
soccer|cr brasil|goianiense|2026-06-12,h2h|cr brasil||away,h2h,CR Brasil,,away,3.9,3.4654,"[""Bet365"", ""Unibet"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",4,5.806,
soccer|cr brasil|goianiense|2026-06-12,dnb|ac goianiense|0.00|home,dnb,AC Goianiense,0.0,home,1.56,1.5477,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,1.129,
soccer|cr brasil|goianiense|2026-06-12,dnb|cr brasil|0.00|away,dnb,CR Brasil,0.0,away,2.74,2.4446,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,7.948,
soccer|cr brasil|goianiense|2026-06-12,spreads|ac goianiense|-0.25|home,spreads,AC Goianiense,-0.25,home,1.89,1.8649,"[""Bet365"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",3,1.884,
soccer|cr brasil|goianiense|2026-06-12,spreads|cr brasil|0.25|away,spreads,CR Brasil,0.25,away,2.1,2.0312,"[""Bet365"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",3,3.014,
soccer|cr brasil|goianiense|2026-06-12,totals|over|2.25|,totals,Over,2.25,,2.05,2.0247,"[""Bet365"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",3,1.852,
soccer|cr brasil|goianiense|2026-06-12,totals|under|2.25|,totals,Under,2.25,,1.92,1.8581,"[""Bet365"", ""Betfair Exchange"", ""Sbobet""]","[""odds_api_io""]",3,2.711,
soccer|cr brasil|goianiense|2026-06-12,totals|over|2.50|,totals,Over,2.5,,2.36,2.2077,"[""Bet365"", ""Unibet"", ""Betfair Exchange""]","[""odds_api_io""]",3,5.936,
